t,steer,gyro_flu,vx,arm,RF_rpm,RF_cur,FL_rpm,FL_cur,RR_rpm,RR_cur,RL_rpm,RL_cur
397.041,0.0,-1e-04,0.0,1,0,-0.24951171875,0,-0.1944580078125,0,-0.06231689453125,0,0.1094970703125
397.06,0.0,-1e-04,0.0,1,0,-0.24951171875,0,-0.1944580078125,0,-0.06231689453125,0,0.185546875
397.08,0.0,0.0004,0.0,1,0,-0.229736328125,0,0.46240234375,0,-0.079345703125,0,0.2218017578125
397.1,0.0,-0.0009,0.0,1,0,-0.4326171875,0,0.46240234375,0,-0.079345703125,0,-0.01500701904296875
397.12,0.0,-0.0009,0.0,1,0,-0.1328125,0,0.04351806640625,0,0.08026123046875,0,-0.260498046875
397.14,0.0,-0.0007,0.0,1,0,-0.1328125,0,0.04351806640625,0,0.08026123046875,0,-0.0869140625
397.161,0.0,0.0002,0.0,1,0,0.2103271484375,0,0.2037353515625,0,0.08184814453125,0,0.178466796875
397.18,0.0,0.0,0.0,1,0,0.2110595703125,0,0.202880859375,0,0.11077880859375,0,0.275146484375
397.2,0.0,-0.0002,0.0,1,0,0.2110595703125,0,0.202880859375,0,0.11077880859375,0,-0.2978515625
397.22,0.0,-0.0003,0.0,1,0,0.2362060546875,0,-0.55615234375,0,0.125732421875,0,-0.2421875
397.24,0.0,-0.0007,0.0,1,0,0.12139892578125,0,0.276611328125,0,-0.096923828125,0,0.271484375
397.26,0.0,1e-04,0.0,1,0,0.0589599609375,0,-0.299560546875,0,0.1348876953125,0,0.250732421875
397.28,0.0,-0.0002,0.0,1,0,-0.053375244140625,0,-0.458251953125,0,-0.0704345703125,0,0.1962890625
397.3,0.0,-0.0017,0.0,1,0,-0.085205078125,0,-0.458251953125,0,-0.0704345703125,0,0.1920166015625
397.32,0.0,-0.0003,0.0,1,0,0.036407470703125,0,0.257568359375,0,-0.1239013671875,0,0.1920166015625
397.34,0.0,-0.0005,0.0,1,0,-0.169189453125,0,-0.4462890625,0,-0.094482421875,0,0.2001953125
397.36,0.0,-0.0007,0.0,1,0,0.33154296875,0,-0.5361328125,0,0.1466064453125,0,0.1278076171875
397.38,0.0,-0.0006,0.0,1,0,-0.1812744140625,0,0.1868896484375,0,0.10614013671875,0,-0.0948486328125
397.402,0.0,0.0002,0.0,1,0,0.11004638671875,0,-0.09521484375,0,0.1566162109375,0,-0.0948486328125
397.42,0.0,-0.0004,0.0,1,0,0.167236328125,0,-0.303466796875,0,0.1622314453125,0,0.0772705078125
397.44,0.0,-0.0002,0.0,1,0,-0.296142578125,0,-0.303466796875,0,0.1622314453125,0,0.0772705078125
397.46,0.0,0.0002,0.0,1,0,-0.291748046875,0,-0.2734375,0,0.06622314453125,0,0.0300750732421875
397.48,0.0,-0.0017,0.0,1,0,-0.40576171875,0,-0.133056640625,0,-0.0716552734375,0,0.082275390625
397.5,0.0,0.0005,0.0,1,0,-0.427734375,0,-0.469482421875,0,0.1634521484375,0,0.2015380859375
397.52,0.0,-0.0006,0.0,1,0,0.212890625,0,0.11285400390625,0,0.1634521484375,0,0.2015380859375
397.54,0.0,-0.0003,0.0,1,0,0.26318359375,0,-0.10064697265625,0,0.1329345703125,0,0.0254669189453125
397.561,0.0,0.0002,0.0,1,0,-0.1630859375,0,0.28271484375,0,0.0919189453125,0,0.1561279296875
397.58,0.0,-0.0006,0.0,1,0,0.112060546875,0,0.417236328125,0,0.11639404296875,0,0.25390625
397.6,0.0,-0.0007,0.0,1,0,0.1474609375,0,0.3447265625,0,0.1278076171875,0,0.03533935546875
397.62,0.0,-0.0002,0.0,1,0,0.1474609375,0,0.44189453125,0,-0.0606689453125,0,-0.02398681640625
397.64,0.0,-0.0002,0.0,1,0,0.0309295654296875,0,0.22705078125,0,0.07684326171875,0,0.1649169921875
397.66,0.0,1e-04,0.0,1,0,0.18017578125,0,0.3271484375,0,-0.0986328125,0,-0.2452392578125
397.68,0.0,-0.0005,0.0,1,0,0.314208984375,0,0.1617431640625,0,0.07684326171875,0,-0.283447265625
397.7,0.0,-0.0004,0.0,1,0,-0.3427734375,0,0.2193603515625,0,0.0670166015625,0,-0.1553955078125
397.72,0.0,-0.0005,0.0,1,0,0.2144775390625,0,-0.132568359375,0,-0.10711669921875,0,-0.22119140625
397.74,0.0,-0.0011,0.0,1,0,-0.100341796875,0,0.1690673828125,0,0.08892822265625,0,-0.364013671875
397.762,0.0,-0.0007,0.0,1,0,-0.100341796875,0,-0.27880859375,0,-0.06683349609375,0,0.1925048828125
397.78,0.0,0.0004,0.0,1,0,-0.320068359375,0,0.34423828125,0,0.151611328125,0,0.20458984375
397.801,0.0,-0.0003,0.0,1,0,-0.2059326171875,0,-0.15771484375,0,-0.061370849609375,0,0.2333984375
397.82,0.0,-0.0003,0.0,1,0,-0.2059326171875,0,-0.0272064208984375,0,-0.0816650390625,0,0.2333984375
397.841,0.0,-0.0005,0.0,1,0,-0.15625,0,0.3251953125,0,0.10382080078125,0,0.2296142578125
397.86,0.0,-0.0004,0.0,1,0,-0.223388671875,0,0.31005859375,0,-0.07025146484375,0,-0.1463623046875
397.88,0.0,-0.0009,0.0,1,0,-0.223388671875,0,0.3525390625,0,-0.07257080078125,0,-0.1463623046875
397.9,0.0,-0.0008,0.0,1,0,0.03472900390625,0,0.3525390625,0,0.0841064453125,0,-0.07379150390625
397.92,0.0,-0.0002,0.0,1,0,0.075927734375,0,0.341552734375,0,-0.07666015625,0,-0.1282958984375
397.94,0.0,-0.0007,0.0,1,0,0.30810546875,0,-0.09112548828125,0,0.130615234375,0,-0.3388671875
397.96,0.0,0.0005,0.0,1,0,0.202880859375,0,0.352294921875,0,-0.051910400390625,0,-0.08856201171875
397.98,0.0,1e-04,0.0,1,0,0.08160400390625,0,0.352294921875,0,0.06964111328125,0,0.03448486328125
398.0,0.0,-0.0011,0.0,1,0,-0.0171966552734375,0,0.10107421875,0,-0.07940673828125,0,-0.044525146484375
398.02,0.0,0.0004,0.0,1,0,-0.0171966552734375,0,0.10107421875,0,0.0972900390625,0,0.17138671875
398.04,0.0,-0.0006,0.0,1,0,0.223876953125,0,0.07232666015625,0,0.0972900390625,0,-0.2279052734375
398.06,0.0,-0.0011,0.0,1,0,0.30029296875,0,-0.1685791015625,0,-0.041229248046875,0,0.1151123046875
398.081,0.0,-0.0015,0.0,1,0,0.0281829833984375,0,-0.220703125,0,0.1690673828125,0,0.142822265625
398.1,0.0,0.0006,0.0,1,0,0.0281829833984375,0,-0.220703125,0,0.09228515625,0,0.148681640625
398.121,0.0,0.0004,0.0,1,0,0.167236328125,0,-0.429931640625,0,0.09228515625,0,-0.0458984375
398.141,0.0,-0.0011,0.0,1,0,0.174560546875,0,-0.720703125,0,-0.11175537109375,0,-0.34130859375
398.161,0.0,-0.0008,0.0,1,0,-0.327392578125,0,-0.66162109375,0,0.137451171875,0,0.1695556640625
398.18,0.0,-0.0012,0.0,1,0,-0.327392578125,0,-0.66162109375,0,0.137451171875,0,0.074462890625
398.2,0.0,-0.0008,0.0,1,0,0.0419921875,0,0.035003662109375,0,0.1551513671875,0,0.07763671875
398.22,0.0,-0.0013,0.0,1,0,-0.1544189453125,0,0.1253662109375,0,0.09912109375,0,0.1177978515625
398.24,0.0,-0.0014,0.0,1,0,0.07379150390625,0,-0.33544921875,0,0.148681640625,0,-0.37158203125
398.26,0.0,-0.0002,0.0,1,0,0.07366943359375,0,-0.48046875,0,0.1268310546875,0,-0.2283935546875
398.28,0.0,-0.0006,0.0,1,0,0.258544921875,0,0.1387939453125,0,-0.0892333984375,0,0.18212890625
398.3,0.0,0.0008,0.0,1,0,0.1722412109375,0,-0.140380859375,0,-0.09918212890625,0,-0.313720703125
398.32,0.0,0.0004,0.0,1,0,-0.1279296875,0,0.27490234375,0,-0.03375244140625,0,0.06744384765625
398.34,0.0,0.0003,0.0,1,0,-0.3310546875,0,-0.10546875,0,-0.121826171875,0,0.1934814453125
398.36,0.0,-1e-04,0.0,1,0,-0.03533935546875,0,-0.10546875,0,-0.121826171875,0,-0.03399658203125
398.381,0.0,-0.0004,0.0,1,0,-0.15087890625,0,-0.057769775390625,0,0.0672607421875,0,-0.1356201171875
398.4,0.0,0.001,0.0,1,0,0.057830810546875,0,-0.057769775390625,0,0.0672607421875,0,-0.1356201171875
398.421,0.0,1e-04,0.0,1,0,-0.041168212890625,0,0.32470703125,0,0.08538818359375,0,0.22265625
398.44,0.0,-1e-04,0.0,1,0,0.1285400390625,0,-0.0941162109375,0,0.08538818359375,0,0.22265625
398.46,0.0,-0.0005,0.0,1,0,0.1826171875,0,-0.046112060546875,0,-0.06402587890625,0,0.2138671875
398.481,0.0,1e-04,0.0,1,0,0.1666259765625,0,0.178955078125,0,-0.07550048828125,0,0.161376953125
398.5,0.0,0.0002,0.0,1,0,-0.32080078125,0,-0.033355712890625,0,-0.07550048828125,0,0.161376953125
398.52,0.0,-0.0003,0.0,1,0,0.0721435546875,0,-0.54150390625,0,0.10455322265625,0,-0.02423095703125
398.541,0.0,-0.0007,0.0,1,0,0.269775390625,0,0.08685302734375,0,0.1314697265625,0,0.1951904296875
398.561,0.0,-0.0004,0.0,1,0,0.269775390625,0,0.302734375,0,0.1314697265625,0,0.1951904296875
398.58,0.0,-0.0006,0.0,1,0,0.1766357421875,0,0.453369140625,0,0.0819091796875,0,0.0740966796875
398.601,0.0,-1e-04,0.0,1,0,0.09539794921875,0,-0.0217742919921875,0,0.0819091796875,0,0.0740966796875
398.62,0.0,0.0008,0.0,1,0,-0.033447265625,0,0.150634765625,0,0.1395263671875,0,-0.298095703125
398.64,0.0,-0.0004,0.0,1,0,-0.033447265625,0,-0.25732421875,0,-0.049285888671875,0,0.21923828125
398.66,0.0,-0.0008,0.0,1,0,0.188720703125,0,0.3994140625,0,0.06854248046875,0,-0.17822265625
398.68,0.0,-0.0017,0.0,1,0,-0.040924072265625,0,0.08233642578125,0,-0.08685302734375,0,0.2108154296875
398.7,0.0,-0.0005,0.0,1,0,-0.326416015625,0,0.404541015625,0,0.11712646484375,0,0.2427978515625
398.72,0.0,-0.001,0.0,1,0,0.19775390625,0,-0.403076171875,0,-0.05108642578125,0,0.2247314453125
398.74,0.0,-0.0002,0.0,1,0,-0.244140625,0,-0.2376708984375,0,0.09619140625,0,0.229736328125
398.76,0.0,1e-04,0.0,1,0,-0.287353515625,0,0.424560546875,0,-0.107666015625,0,0.186279296875
398.781,0.0,-0.0004,0.0,1,0,0.1656494140625,0,-0.03912353515625,0,-0.06463623046875,0,-0.140869140625
398.8,0.0,-0.0007,0.0,1,0,0.1656494140625,0,0.06927490234375,0,-0.109130859375,0,-0.140869140625
398.82,0.0,1e-04,0.0,1,0,0.297119140625,0,-0.449462890625,0,-0.0830078125,0,0.2314453125
398.84,0.0,-0.0002,0.0,1,0,0.0430908203125,0,0.328857421875,0,-0.089111328125,0,0.16455078125
398.861,0.0,-0.0005,0.0,1,0,0.2301025390625,0,0.322509765625,0,0.130859375,0,-0.129150390625
398.88,0.0,-0.0006,0.0,1,0,0.2301025390625,0,0.044769287109375,0,-0.0904541015625,0,-0.129150390625
398.9,0.0,-0.0009,0.0,1,0,-0.310791015625,0,-0.20849609375,0,-0.0635986328125,0,0.043609619140625
398.92,0.0,-0.0007,0.0,1,0,-0.310791015625,0,0.30322265625,0,0.12127685546875,0,0.10003662109375
398.94,0.0,-0.0014,0.0,1,0,0.248046875,0,0.156982421875,0,0.06878662109375,0,0.2587890625
398.96,0.0,-0.0,0.0,1,0,-0.315185546875,0,0.2218017578125,0,-0.0836181640625,0,0.1859130859375
398.981,0.0,0.0004,0.0,1,0,0.06494140625,0,0.0307159423828125,0,0.08209228515625,0,0.03863525390625
399.001,0.0,0.0003,0.0,1,0,0.2403564453125,0,-0.363525390625,0,-0.0828857421875,0,0.193359375
399.02,0.0,-0.0002,0.0,1,0,0.2403564453125,0,-0.363525390625,0,-0.07012939453125,0,-0.31005859375
399.04,0.0,-0.0008,0.0,1,0,-0.0755615234375,0,0.0675048828125,0,0.18212890625,0,-0.370849609375
399.06,0.0,-0.0002,0.0,1,0,-0.0755615234375,0,0.0675048828125,0,0.11993408203125,0,-0.384033203125
399.08,0.0,-1e-04,0.0,1,0,-0.26708984375,0,-0.10052490234375,0,-0.0831298828125,0,0.246826171875
399.101,0.0,-0.0002,0.0,1,0,0.208740234375,0,0.06475830078125,0,0.1011962890625,0,0.2027587890625
399.121,0.0,0.0003,0.0,1,0,-0.02691650390625,0,0.34130859375,0,0.132080078125,0,0.01641845703125
399.14,0.0,-0.0016,0.0,1,0,0.15087890625,0,-0.426025390625,0,0.1412353515625,0,-0.1668701171875
399.16,0.0,-0.0005,0.0,1,0,-0.1881103515625,0,0.1898193359375,0,0.1412353515625,0,-0.3271484375
399.18,0.0,-0.0005,0.0,1,0,0.27392578125,0,-0.1429443359375,0,0.10302734375,0,-0.32568359375
399.2,0.0,-0.0002,0.0,1,0,-0.4091796875,0,-0.3046875,0,0.10174560546875,0,-0.15478515625
399.22,0.0,-0.0003,0.0,1,0,0.1505126953125,0,-0.1363525390625,0,-0.0870361328125,0,0.2666015625
399.24,0.0,-0.0003,0.0,1,0,0.18603515625,0,0.401611328125,0,-0.1153564453125,0,0.19921875
399.261,0.0,0.0008,0.0,1,0,0.06573486328125,0,0.31494140625,0,0.12445068359375,0,-0.0689697265625
399.28,0.0,-0.0006,0.0,1,0,-0.4453125,0,0.31494140625,0,0.12445068359375,0,0.2091064453125
399.3,0.0,-0.0006,0.0,1,0,-0.2088623046875,0,-0.11529541015625,0,0.14404296875,0,-0.3125
399.321,0.0,-0.0009,0.0,1,0,0.1480712890625,0,-0.477783203125,0,-0.0863037109375,0,-0.1795654296875
399.34,0.0,0.0005,0.0,1,0,-0.1767578125,0,-0.477783203125,0,-0.0863037109375,0,-0.1795654296875
399.36,0.0,-1e-04,0.0,1,0,0.0236358642578125,0,-0.03546142578125,0,-0.0858154296875,0,-0.2462158203125
399.383,0.0,0.0006,0.0,1,0,0.22607421875,0,0.423095703125,0,-0.09039306640625,0,0.044708251953125
399.4,0.0,-0.0003,0.0,1,0,0.2025146484375,0,0.43701171875,0,0.07568359375,0,0.214599609375
399.42,0.0,-1e-04,0.0,1,0,0.18408203125,0,0.0357666015625,0,0.054595947265625,0,0.2017822265625
399.44,0.0,-0.0013,0.0,1,0,0.18408203125,0,0.451904296875,0,0.1673583984375,0,0.166015625
399.461,0.0,-0.0011,0.0,1,0,-0.386962890625,0,0.353271484375,0,-0.064208984375,0,0.1290283203125
399.48,0.0,-0.0,0.0,1,0,-0.386962890625,0,0.417236328125,0,-0.064208984375,0,0.1290283203125
399.5,0.0,0.0004,0.0,1,0,0.15283203125,0,0.1649169921875,0,-0.06671142578125,0,0.0238494873046875
399.52,0.0,-0.0004,0.0,1,0,0.1827392578125,0,-0.1246337890625,0,0.10308837890625,0,0.03759765625
399.54,0.0,1e-04,0.0,1,0,0.2200927734375,0,-0.234375,0,0.13134765625,0,0.186279296875
399.56,0.0,-0.0006,0.0,1,0,-0.1573486328125,0,0.388427734375,0,-0.0986328125,0,0.2161865234375
399.58,0.0,-0.0015,0.0,1,0,0.0477294921875,0,0.329345703125,0,0.1312255859375,0,0.107421875
399.6,0.0,-0.0009,0.0,1,0,0.212890625,0,-0.071044921875,0,0.1002197265625,0,-0.3603515625
399.62,0.0,-1e-04,0.0,1,0,-0.1944580078125,0,0.304443359375,0,-0.10968017578125,0,0.10748291015625
399.641,0.0,-0.0018,0.0,1,0,-0.0168914794921875,0,0.34912109375,0,-0.1033935546875,0,-0.38720703125
399.66,0.0,-1e-04,0.0,1,0,-0.0168914794921875,0,0.283203125,0,0.153564453125,0,-0.38720703125
399.681,0.0,-0.0004,0.0,1,0,-0.13330078125,0,-0.452880859375,0,0.06982421875,0,0.1898193359375
399.7,0.0,0.0,0.0,1,0,0.040679931640625,0,0.1278076171875,0,0.1610107421875,0,0.22119140625
399.72,0.0,-0.0008,0.0,1,0,0.040679931640625,0,-0.0153350830078125,0,0.10772705078125,0,0.22119140625
399.74,0.0,-0.0006,0.0,1,0,0.049468994140625,0,0.349609375,0,-0.0687255859375,0,-0.029937744140625
399.76,0.0,-0.0011,0.0,1,0,0.210205078125,0,-0.285888671875,0,0.1646728515625,0,-0.30517578125
399.78,0.0,-0.0002,0.0,1,0,0.01158905029296875,0,0.258544921875,0,-0.07464599609375,0,-0.31298828125
399.8,0.0,-0.0011,0.0,1,0,-0.1304931640625,0,0.305908203125,0,0.129638671875,0,0.2041015625
399.821,0.0,1e-04,0.0,1,0,-0.282958984375,0,0.1378173828125,0,0.09063720703125,0,0.23095703125
399.841,0.0,-0.0009,0.0,1,0,0.134033203125,0,-0.0472412109375,0,0.1263427734375,0,0.1490478515625
399.861,0.0,-0.0005,0.0,1,0,0.2042236328125,0,-0.297607421875,0,0.13037109375,0,0.25390625
399.88,0.0,-0.0004,0.0,1,0,0.2042236328125,0,-0.297607421875,0,0.137451171875,0,0.26171875
399.9,0.0,-0.0011,0.0,1,0,0.250732421875,0,0.261962890625,0,-0.09222412109375,0,0.2005615234375
399.92,0.0,-0.0004,0.0,1,0,0.1502685546875,0,-0.216064453125,0,-0.0771484375,0,0.1700439453125
399.94,0.0,-0.0009,0.0,1,0,-0.1749267578125,0,-0.2078857421875,0,0.09942626953125,0,-0.380126953125
399.96,0.0,0.0009,0.0,1,0,0.2225341796875,0,-0.625,0,0.17041015625,0,-0.2196044921875
399.981,0.0,-0.0006,0.0,1,0,-0.2705078125,0,-0.284912109375,0,0.17041015625,0,0.1754150390625
400.0,0.0,-0.0007,0.0,1,0,0.09478759765625,0,-0.4404296875,0,0.09033203125,0,-0.1785888671875
400.02,0.0,-0.0005,0.0,1,0,0.1646728515625,0,-0.19482421875,0,-0.077880859375,0,-0.0297393798828125
400.04,0.0,-1e-04,0.0,1,0,-0.024688720703125,0,0.31884765625,0,0.049102783203125,0,-0.144775390625
400.06,0.0,-0.0006,0.0,1,0,0.04052734375,0,-0.09490966796875,0,0.152587890625,0,-0.2607421875
400.08,0.0,1e-04,0.0,1,0,-0.04010009765625,0,0.45654296875,0,0.12274169921875,0,-0.0328369140625
400.1,0.0,0.0002,0.0,1,0,0.126220703125,0,-0.04046630859375,0,-0.08795166015625,0,0.24462890625
400.12,0.0,-0.0002,0.0,1,0,-0.31640625,0,-0.2288818359375,0,0.133056640625,0,0.24462890625
400.14,0.0,-0.0002,0.0,1,0,-0.212158203125,0,-0.168701171875,0,-0.0751953125,0,-0.309326171875
400.16,0.0,-0.0008,0.0,1,0,0.017242431640625,0,-0.220703125,0,0.1658935546875,0,-0.391357421875
400.18,0.0,-0.0007,0.0,1,0,0.13671875,0,-0.4287109375,0,-0.09698486328125,0,0.189453125
400.2,0.0,-0.0005,0.0,1,0,0.26904296875,0,0.220703125,0,-0.090576171875,0,0.189453125
400.22,0.0,-1e-04,0.0,1,0,0.1610107421875,0,0.2305908203125,0,-0.09320068359375,0,-0.12445068359375
400.241,0.0,-0.0012,0.0,1,0,0.137939453125,0,0.0843505859375,0,0.1102294921875,0,-0.099609375
400.26,0.0,-0.0004,0.0,1,0,-0.29150390625,0,0.0843505859375,0,0.1102294921875,0,-0.099609375
400.281,0.0,-0.0002,0.0,1,0,0.1014404296875,0,0.321533203125,0,0.1671142578125,0,0.2308349609375
400.3,0.0,-1e-04,0.0,1,0,0.1170654296875,0,-0.218017578125,0,-0.078857421875,0,0.084228515625
400.32,0.0,0.0003,0.0,1,0,0.198486328125,0,-0.05511474609375,0,-0.0899658203125,0,0.1624755859375
400.341,0.0,-0.0009,0.0,1,0,0.1307373046875,0,0.28515625,0,-0.0477294921875,0,-0.3486328125
400.36,0.0,-0.0004,0.0,1,0,0.1546630859375,0,0.479736328125,0,0.1209716796875,0,-0.033172607421875
400.38,0.0,-0.0005,0.0,1,0,-0.0926513671875,0,0.40185546875,0,0.1209716796875,0,-0.033172607421875
400.4,0.0,0.0005,0.0,1,0,0.2374267578125,0,0.02801513671875,0,0.11248779296875,0,-0.3544921875
400.42,0.0,0.0006,0.0,1,0,0.07415771484375,0,-0.35009765625,0,0.0994873046875,0,-0.33544921875
400.44,0.0,0.0004,0.0,1,0,0.11163330078125,0,-0.249267578125,0,0.086181640625,0,-0.260986328125
400.46,0.0,-0.001,0.0,1,0,0.11163330078125,0,0.046844482421875,0,0.1895751953125,0,-0.266357421875
400.482,0.0,0.0004,0.0,1,0,-0.27880859375,0,0.1588134765625,0,0.082763671875,0,0.24267578125
400.5,0.0,-0.0003,0.0,1,0,-0.27880859375,0,0.345703125,0,0.082763671875,0,0.24267578125
400.52,0.0,0.0002,0.0,1,0,-0.2279052734375,0,0.415283203125,0,0.0845947265625,0,0.259521484375
400.54,0.0,-0.0005,0.0,1,0,0.0246429443359375,0,-0.026458740234375,0,0.056640625,0,0.2410888671875
400.56,0.0,-0.0004,0.0,1,0,-0.314453125,0,0.468994140625,0,-0.06658935546875,0,0.1807861328125
400.582,0.0,-0.0005,0.0,1,0,-0.307861328125,0,0.2734375,0,-0.09716796875,0,-0.3203125
400.6,0.0,-0.0003,0.0,1,0,-0.004543304443359375,0,-0.5458984375,0,0.1251220703125,0,0.1998291015625
400.62,0.0,0.0003,0.0,1,0,-0.004543304443359375,0,0.385498046875,0,0.07965087890625,0,0.1998291015625
400.641,0.0,-1e-04,0.0,1,0,0.0694580078125,0,-0.26123046875,0,0.0966796875,0,0.2425537109375
400.661,0.0,-0.0002,0.0,1,0,0.0694580078125,0,-0.5107421875,0,-0.057525634765625,0,0.2425537109375
400.68,0.0,-0.0005,0.0,1,0,0.235595703125,0,-0.04205322265625,0,-0.10052490234375,0,-0.33203125
400.7,0.0,1e-04,0.0,1,0,-0.055145263671875,0,0.294921875,0,0.11102294921875,0,0.1175537109375
400.72,0.0,-0.0004,0.0,1,0,0.1907958984375,0,0.252685546875,0,-0.08245849609375,0,0.28173828125
400.74,0.0,-1e-04,0.0,1,0,0.1796875,0,-0.1156005859375,0,0.1251220703125,0,0.2183837890625
400.761,0.0,-0.0007,0.0,1,0,0.0838623046875,0,0.05450439453125,0,0.060028076171875,0,0.322998046875
400.78,0.0,0.0,0.0,1,0,0.0838623046875,0,0.05450439453125,0,0.111083984375,0,0.17138671875
400.8,0.0,-0.0016,0.0,1,0,-0.052520751953125,0,0.10797119140625,0,-0.055572509765625,0,-0.344482421875
400.821,0.0,-0.0017,0.0,1,0,0.098388671875,0,-0.1220703125,0,0.1666259765625,0,-0.1661376953125
400.841,0.0,-0.0002,0.0,1,0,0.1820068359375,0,0.055999755859375,0,0.1533203125,0,-0.10638427734375
400.861,0.0,-1e-04,0.0,1,0,0.311767578125,0,-0.236083984375,0,0.141357421875,0,-0.2489013671875
400.88,0.0,-0.0013,0.0,1,0,0.311767578125,0,-0.236083984375,0,0.10150146484375,0,-0.382568359375
400.9,0.0,-0.0008,0.0,1,0,-0.303466796875,0,0.255126953125,0,0.12646484375,0,-0.252197265625
400.92,0.0,0.0007,0.0,1,0,-0.303466796875,0,0.255126953125,0,0.08404541015625,0,-0.2734375
400.94,0.0,-0.0005,0.0,1,0,0.1097412109375,0,-0.53466796875,0,0.1026611328125,0,0.102294921875
400.96,0.0,0.0,0.0,1,0,0.27880859375,0,-0.5224609375,0,0.129150390625,0,0.12091064453125
400.981,0.0,0.0004,0.0,1,0,-0.1905517578125,0,-0.192138671875,0,0.09625244140625,0,-0.386474609375
401.001,0.0,-0.0002,0.0,1,0,0.1177978515625,0,0.277587890625,0,-0.0758056640625,0,0.050994873046875
401.02,0.0,-0.0,0.0,1,0,0.1177978515625,0,0.277587890625,0,-0.0758056640625,0,0.1883544921875
401.04,0.0,0.0,0.0,1,0,-0.0158538818359375,0,-0.211181640625,0,-0.09112548828125,0,-0.1368408203125
401.06,0.0,-1e-04,0.0,1,0,0.259033203125,0,0.254638671875,0,0.1318359375,0,0.04595947265625
401.08,0.0,-0.0005,0.0,1,0,0.2186279296875,0,-0.04229736328125,0,-0.0745849609375,0,-0.3271484375
401.1,0.0,-0.0007,0.0,1,0,-0.218994140625,0,0.2379150390625,0,-0.0675048828125,0,-0.1763916015625
401.12,0.0,-0.0003,0.0,1,0,-0.346435546875,0,-0.53076171875,0,-0.08697509765625,0,-0.040802001953125
401.14,0.0,-0.0002,0.0,1,0,0.15283203125,0,0.1907958984375,0,0.11785888671875,0,0.257080078125
401.16,0.0,-0.0007,0.0,1,0,0.09173583984375,0,0.0478515625,0,0.11572265625,0,-0.3388671875
401.18,0.0,-0.0005,0.0,1,0,0.20751953125,0,-0.4287109375,0,0.102294921875,0,-0.3388671875
401.2,0.0,-0.0006,0.0,1,0,0.291015625,0,-0.056488037109375,0,-0.06378173828125,0,0.07989501953125
401.22,0.0,-0.0004,0.0,1,0,-0.0022830963134765625,0,0.41064453125,0,0.0926513671875,0,0.11199951171875
401.24,0.0,-0.0006,0.0,1,0,0.141845703125,0,0.44287109375,0,-0.0672607421875,0,-0.054351806640625
401.26,0.0,-0.0005,0.0,1,0,0.26806640625,0,0.2025146484375,0,-0.0672607421875,0,-0.054351806640625
401.28,0.0,-0.0009,0.0,1,0,0.1329345703125,0,-0.348388671875,0,0.11639404296875,0,0.291748046875
401.3,0.0,1e-04,0.0,1,0,0.0204315185546875,0,0.0897216796875,0,0.049163818359375,0,0.275390625
401.32,0.0,-0.0018,0.0,1,0,-0.18359375,0,0.356201171875,0,0.161865234375,0,0.183837890625
401.34,0.0,-0.0002,0.0,1,0,0.2152099609375,0,-0.30224609375,0,0.1083984375,0,-0.421875
401.36,0.0,-0.0003,0.0,1,0,-0.189697265625,0,0.2685546875,0,0.074462890625,0,-0.1951904296875
401.38,0.0,-0.001,0.0,1,0,0.2432861328125,0,0.094482421875,0,0.119384765625,0,-0.041839599609375
401.4,0.0,0.0005,0.0,1,0,0.2432861328125,0,0.411376953125,0,0.119384765625,0,-0.041839599609375
401.42,0.0,-0.0006,0.0,1,0,-0.405029296875,0,-0.37939453125,0,0.100830078125,0,0.12384033203125
401.44,0.0,0.0003,0.0,1,0,0.2034912109375,0,-0.297607421875,0,0.13720703125,0,0.1387939453125
401.46,0.0,-0.0012,0.0,1,0,-0.0309295654296875,0,0.28173828125,0,0.1719970703125,0,-0.131103515625
401.482,0.0,-0.0003,0.0,1,0,0.181884765625,0,-0.156982421875,0,0.1612548828125,0,0.1412353515625
401.501,0.0,-0.0014,0.0,1,0,-0.09100341796875,0,0.2041015625,0,0.1392822265625,0,-0.2154541015625
401.52,0.0,-0.0,0.0,1,0,-0.09100341796875,0,0.20361328125,0,0.101806640625,0,-0.2154541015625
401.54,0.0,0.0007,0.0,1,0,-0.311767578125,0,0.12408447265625,0,0.14697265625,0,-0.168701171875
401.56,0.0,0.0002,0.0,1,0,-0.254638671875,0,-0.39990234375,0,-0.1202392578125,0,0.2353515625
401.581,0.0,-0.0025,0.0,1,0,0.174560546875,0,0.28271484375,0,-0.09161376953125,0,-0.0162200927734375
401.6,0.0,-0.0006,0.0,1,0,-0.2315673828125,0,0.1641845703125,0,-0.06463623046875,0,-0.392822265625
401.62,0.0,-0.0004,0.0,1,0,-0.071533203125,0,0.24169921875,0,0.12103271484375,0,-0.252685546875
401.64,0.0,-0.0009,0.0,1,0,0.09149169921875,0,-0.335205078125,0,0.118408203125,0,-0.36474609375
401.66,0.0,-1e-04,0.0,1,0,-0.1588134765625,0,-0.335205078125,0,0.1220703125,0,-0.0197296142578125
401.68,0.0,-0.0003,0.0,1,0,-0.076416015625,0,0.360107421875,0,0.1319580078125,0,-0.099609375
401.7,0.0,0.0003,0.0,1,0,0.2291259765625,0,0.2587890625,0,-0.08233642578125,0,0.255126953125
401.72,0.0,-0.0012,0.0,1,0,0.08502197265625,0,-0.299072265625,0,0.1494140625,0,0.19677734375
