t,ch2_us,ch3_us,aux1,rpm_FR,rpm_FL,rpm_RR,rpm_RL,err_FR,err_FL,err_RR,err_RL,amp_FR,amp_FL,amp_RR,amp_RL,volt_FR,volt_FL,volt_RR,volt_RL,temp_FR,temp_FL,temp_RR,temp_RL,odom_x,odom_y,odom_vx,vlp_x,vlp_y,vlp_vx,vlp_vy,vlp_xy_valid,vlp_vxy_valid,imu_ax,imu_ay,imu_az
44.20,1595,1001,-1.0000,284,274,286,270,0,0,0,0,0.664,0.964,-0.645,0.362,24.797,24.672,24.625,24.734,43.850,42.350,45.850,44.850,191.3747,9.7615,1.0861,34588.2461,1379.8088,-11.0754,1.0311,0,0,-0.0259601,-0.70089453,-10.24547
44.40,1525,1001,-1.0000,43,52,83,76,0,0,0,0,4.871,-0.192,0.759,-3.145,24.719,24.688,24.484,24.719,43.600,42.350,45.850,44.850,191.4109,9.6513,0.2476,34585.9688,1379.6971,-11.1085,1.0649,0,0,-0.45838943,-1.2115418,-11.004971
44.60,1500,1001,-1.0000,0,0,0,0,0,0,0,0,0.080,-0.673,-0.009,-0.031,24.797,24.734,24.625,24.750,43.850,42.350,45.850,44.850,191.4148,9.6396,0.0000,34583.7109,1379.5608,-11.1000,1.0809,0,0,-0.09750129,-0.83740485,-9.957676
44.80,1500,1001,-1.0000,0,0,0,0,0,0,0,0,0.098,-0.115,0.107,0.125,24.797,24.750,24.625,24.734,43.850,42.350,45.850,44.850,191.4148,9.6396,0.0000,34581.4414,1379.5887,-11.1179,1.0908,0,0,0.15910932,-0.8771997,-9.823712
45.00,1746,1001,-1.0000,131,107,113,97,0,0,0,0,3.992,3.070,4.266,3.717,24.594,24.531,24.453,24.578,43.600,42.350,45.850,44.850,191.4175,9.6312,0.4368,34579.1719,1379.7098,-11.1491,1.0935,0,0,1.8065907,-1.0865206,-9.806637
45.20,2000,1001,-1.0000,681,723,735,707,0,0,0,0,2.830,2.357,2.779,2.416,24.578,24.469,24.391,24.516,43.850,42.350,45.850,44.850,191.5239,9.3072,2.7748,34576.9141,1379.9213,-11.1554,1.1004,0,0,0.07547515,-0.7803835,-9.617151
45.40,2000,1001,-1.0000,1234,1137,1232,1138,0,0,0,0,0.751,-0.209,0.279,0.345,24.781,24.594,24.594,24.625,43.850,42.350,45.850,44.850,191.7493,8.6205,4.6225,34574.6250,1380.2823,-11.2055,1.0799,0,0,-0.23382579,-1.0197786,-9.530777
45.60,2000,1001,-1.0000,1241,1240,1242,1241,0,0,0,0,1.642,1.591,1.407,1.387,24.703,24.656,24.531,24.656,43.850,42.350,45.850,44.850,192.0579,7.6814,4.8438,34572.3242,1380.7146,-11.2899,1.0803,0,0,-0.058031473,-0.62712204,-9.961044
45.80,2000,1001,-1.0000,1242,1238,1243,1244,0,0,0,0,0.983,1.547,1.145,1.389,24.719,24.594,24.531,24.656,43.850,42.600,45.850,44.850,192.3753,6.7152,4.8428,34570.0117,1380.9685,-11.3568,1.0748,0,0,0.06642125,-0.7675793,-9.756013
46.00,2000,1001,-1.0000,1240,1244,1241,1244,0,0,0,0,1.470,1.226,1.607,0.924,24.703,24.578,24.516,24.609,43.850,42.100,45.850,44.850,192.6521,5.8730,4.8448,34567.6797,1381.1644,-11.4219,1.0741,0,0,0.11215965,-0.8410154,-9.76444
46.20,1500,1001,-1.0000,824,856,851,820,0,0,0,0,-0.665,-0.385,-0.727,-1.195,24.844,24.734,24.656,24.781,43.850,42.350,45.850,44.850,192.9211,5.0550,3.2672,34565.3203,1381.2926,-11.4803,1.0835,0,0,0.27507415,-0.59293115,-9.351841
46.40,1500,1001,-1.0000,144,278,265,225,0,0,0,0,6.172,-0.744,0.913,0.603,24.625,24.641,24.312,24.641,43.850,42.600,45.850,44.850,193.0539,4.6513,0.8892,34562.9648,1381.2333,-11.5331,1.0987,0,0,2.393438,-2.747852,-13.144751
46.60,1500,1001,-1.0000,0,0,0,0,0,0,0,0,-0.188,0.374,-0.111,-0.292,24.812,24.703,24.625,24.734,43.850,42.350,45.850,44.850,193.0653,4.6168,0.0000,34560.3320,1380.9406,-11.5516,1.1054,0,0,-0.008259844,-0.9535766,-9.857874
46.80,1001,1001,-1.0000,-356,-388,-403,-368,0,0,0,0,1.953,2.078,2.059,1.975,24.703,24.562,24.500,24.625,43.850,42.600,45.850,44.850,193.0346,4.7099,-1.4771,34558.1641,1380.8453,-11.5859,1.1387,0,0,0.3608568,-0.43234542,-9.5057535
47.00,1001,1001,-1.0000,-926,-958,-970,-940,0,0,0,0,3.623,3.160,3.107,2.754,24.531,24.469,24.328,24.469,43.600,42.350,45.850,44.850,192.8643,5.2271,-3.6991,34555.7812,1380.6818,-11.6014,1.1653,0,0,-0.15310802,-0.78518826,-9.775634
47.20,1001,1001,-1.0000,-1240,-1230,-1239,-1231,0,0,0,0,1.950,1.958,1.727,1.386,24.688,24.625,24.484,24.609,43.850,42.350,45.850,44.850,192.5893,6.0624,-4.8253,34553.3906,1380.7991,-11.6499,1.1745,0,0,0.14259036,-0.97146463,-8.857372
47.40,1001,1001,-1.0000,-1240,-1227,-1242,-1233,0,0,0,0,1.320,1.772,1.510,0.772,24.766,24.609,24.516,24.641,43.850,42.600,45.850,44.850,192.2861,6.9828,-4.8185,34551.0078,1381.0845,-11.7429,1.1732,0,0,0.09011799,-0.7925843,-9.825063
47.60,1403,1001,-1.0000,-1230,-1220,-1212,-1229,0,0,0,0,-2.453,-3.826,-3.732,-3.793,25.000,24.969,24.891,24.984,43.850,42.350,45.850,45.100,191.9934,7.8716,-4.7687,34548.5977,1381.3531,-11.8438,1.1814,0,0,0.33826613,-0.8079396,-11.15926
47.80,1500,1001,-1.0000,-582,-612,-611,-566,0,0,0,0,-0.837,-0.790,-1.545,-1.405,24.828,24.719,24.656,24.766,43.850,42.350,45.850,44.850,191.7571,8.5893,-2.3117,34546.1992,1381.5482,-11.8629,1.1661,0,0,0.25301942,-0.5500933,-9.263184
48.00,1500,1001,-1.0000,-46,-3,-55,8,0,0,0,0,-0.159,1.573,-1.779,0.179,24.797,24.609,24.594,24.734,43.850,42.350,45.850,44.850,191.6896,8.7944,-0.0907,34543.7695,1381.5500,-11.8875,1.1912,0,0,0.6531998,-2.687064,-11.396161
48.20,1500,1001,-1.0000,6,0,0,0,0,0,0,0,0.132,-1.118,-0.124,-0.175,24.812,24.750,24.625,24.734,43.850,42.600,45.850,44.850,191.6882,8.7986,0.0058,34541.3359,1381.4899,-11.8960,1.1895,0,0,0.049152125,-0.4630002,-9.76189
48.40,1760,1001,-1.0000,165,139,146,106,0,0,0,0,3.457,3.662,3.934,3.574,24.656,24.516,24.453,24.594,43.850,42.100,45.850,44.850,191.6931,8.7837,0.5421,34538.8984,1381.3783,-11.9047,1.2038,0,0,0.63782555,-0.9485955,-9.188216
48.60,2000,1001,-1.0000,704,679,690,714,0,0,0,0,2.807,2.529,2.713,2.539,24.578,24.438,24.406,24.516,43.600,42.350,45.850,44.850,191.7934,8.4788,2.7173,34536.3984,1381.1832,-11.8752,1.2222,0,0,-0.09160265,-0.757901,-10.06955
48.80,2000,1001,-1.0000,1248,1232,1241,1228,0,0,0,0,0.400,-0.044,0.239,1.558,24.875,24.672,24.656,24.531,43.600,42.350,45.850,45.100,192.0347,7.7459,4.8253,34534.1133,1381.1763,-11.8770,1.2293,0,0,1.1760216,-0.9396427,-10.06134
49.00,2000,1001,-1.0000,1239,1243,1240,1243,0,0,0,0,1.573,1.513,1.297,1.165,24.719,24.594,24.547,24.656,43.850,42.600,45.850,44.850,192.3359,6.8321,4.8409,34531.6133,1381.5352,-11.9180,1.2238,0,0,-0.019322054,-0.9000419,-10.130729
49.20,2000,1001,-1.0000,1241,1244,1240,1245,0,0,0,0,1.100,1.514,1.597,1.098,24.719,24.594,24.516,24.672,43.850,42.350,45.850,44.850,192.6454,5.8929,4.8457,34529.2305,1381.8459,-11.9749,1.2259,0,0,0.04690383,-0.7841869,-9.584189
49.40,1732,1001,-1.0000,1074,1100,1099,1074,0,0,0,0,-1.525,-2.229,-1.885,-1.601,24.906,24.812,24.734,24.844,43.850,42.600,45.850,44.850,192.9346,5.0160,4.2383,34526.8203,1382.0580,-12.0209,1.2274,0,0,-0.6921074,-0.87174565,-10.081937
49.60,1500,1001,-1.0000,477,502,495,476,0,0,0,0,-1.325,-0.812,-1.324,-0.946,24.828,24.703,24.641,24.766,43.850,42.600,45.850,44.850,193.1250,4.4390,1.9012,34524.4922,1382.1158,-12.0507,1.2329,0,0,0.20859048,-1.0143615,-9.670252
49.80,1500,1001,-1.0000,33,-1,15,0,0,0,0,0,-0.303,-0.192,-0.161,0.187,24.781,24.750,24.609,24.719,43.600,42.350,45.850,44.850,193.1712,4.2987,0.0468,34522.0312,1381.7908,-12.0506,1.2585,0,0,0.59754944,-1.1101146,-10.769267
50.00,1500,1001,-1.0000,0,0,0,0,0,0,0,0,-0.150,0.245,0.012,-0.207,24.812,24.703,24.609,24.734,43.850,42.350,45.850,44.850,193.1710,4.2994,0.0000,34519.5586,1381.6676,-12.0834,1.2586,0,0,0.23203902,-0.6336597,-9.76633
50.20,1500,1001,-1.0000,0,0,0,0,0,0,0,0,0.127,0.419,0.021,0.143,24.812,24.703,24.609,24.734,43.850,42.350,45.850,44.850,193.1710,4.2994,0.0000,34517.0898,1381.5769,-12.1300,1.2672,0,0,0.08156395,-0.85449106,-9.773771
50.40,1500,1001,-1.0000,0,0,0,0,0,0,0,0,0.030,0.496,-0.051,-0.048,24.812,24.688,24.625,24.750,43.850,42.350,45.850,44.850,193.1710,4.2994,0.0000,34514.6016,1381.4508,-12.1753,1.2756,0,0,0.027589718,-0.82320404,-9.893634
50.60,1500,1039,-0.9218,0,0,0,0,0,0,0,0,-0.234,0.417,0.013,-0.165,24.812,24.719,24.625,24.734,43.850,42.350,45.850,44.850,193.1710,4.2994,0.0000,34512.4688,1381.3005,-12.2161,1.2879,0,0,0.031166032,-0.89373624,-9.933639
50.80,1500,1042,-0.9156,0,0,0,0,0,0,0,0,0.092,0.370,-0.004,-0.153,24.812,24.703,24.625,24.734,43.850,42.350,45.850,44.850,193.1710,4.2994,0.0000,34509.4453,1381.1056,-12.2662,1.3036,0,0,0.080657676,-0.80414426,-9.740279
51.00,1500,1042,-0.9156,0,0,0,0,0,0,0,0,-0.073,-0.141,0.008,-0.180,24.812,24.750,24.625,24.734,43.850,42.600,45.850,44.850,193.1710,4.2994,0.0000,34506.9180,1380.9202,-12.3080,1.3187,0,0,0.044841584,-0.8190339,-9.796083
51.20,1500,1040,-0.9198,0,0,0,0,0,0,0,0,0.014,0.142,-0.039,-0.039,24.797,24.703,24.625,24.734,43.850,42.350,45.850,44.850,193.1710,4.2994,0.0000,34504.4844,1380.7584,-12.3474,1.3318,0,0,0.03930011,-0.73424774,-9.840026
51.40,1500,1025,-0.9506,0,0,0,0,0,0,0,0,0.064,-0.754,-0.084,-0.032,24.797,24.734,24.625,24.734,43.850,42.350,45.850,44.850,193.1710,4.2994,0.0000,34501.9336,1380.5609,-12.3982,1.3459,0,0,0.008448085,-0.8011404,-9.842478
51.60,1500,1006,-0.9897,0,0,0,0,0,0,0,0,-0.148,0.292,-0.046,0.165,24.812,24.703,24.625,24.734,43.850,42.350,45.850,44.850,193.1710,4.2994,0.0000,34499.3750,1380.3750,-12.4465,1.3609,0,0,0.038531225,-0.83267456,-9.75722
51.80,1500,1001,-1.0000,0,0,0,0,0,0,0,0,0.014,-0.080,-0.146,0.149,24.797,24.750,24.625,24.750,43.850,42.600,45.850,44.850,193.1710,4.2994,0.0000,34496.8203,1380.2294,-12.4892,1.3738,0,0,0.045673236,-0.82822174,-9.78487
52.00,1500,1021,-0.9588,0,0,0,0,0,0,0,0,-0.090,0.306,0.032,-0.117,24.812,24.672,24.625,24.734,43.600,42.600,45.850,44.850,193.1710,4.2994,0.0000,34494.1250,1380.0367,-12.5360,1.3915,0,0,0.01587118,-0.85070914,-9.815719
52.20,1500,1020,-0.9609,0,0,0,0,0,0,0,0,0.189,0.418,0.045,-0.060,24.797,24.688,24.625,24.734,43.850,42.350,45.850,44.850,193.1710,4.2994,0.0000,34491.6836,1379.8469,-12.5748,1.4070,0,0,0.031675752,-0.8225964,-9.773845
52.40,1500,1020,-0.9609,0,0,0,0,0,0,0,0,0.096,-0.485,-0.030,0.165,24.812,24.719,24.625,24.734,43.600,42.600,45.850,44.850,193.1710,4.2994,0.0000,34489.1133,1379.6947,-12.6130,1.4219,0,0,0.030473806,-0.8262866,-9.848586
52.60,1500,1020,-0.9609,0,0,0,0,0,0,0,0,0.069,-0.861,-0.021,-0.174,24.812,24.734,24.625,24.750,43.600,42.350,45.850,44.850,193.1710,4.2994,0.0000,34486.5469,1379.5698,-12.6544,1.4357,0,0,0.027235597,-0.78736436,-9.778905
52.80,1500,1020,-0.9630,0,0,0,0,0,0,0,0,0.155,0.275,-0.085,-0.117,24.797,24.719,24.625,24.734,43.850,42.350,45.850,44.850,193.1710,4.2994,0.0000,34483.9688,1379.3820,-12.6917,1.4490,0,0,0.0054026623,-0.7842486,-9.799945
53.00,1500,1020,-0.9609,0,0,0,0,0,0,0,0,-0.121,0.078,-0.044,-0.086,24.797,24.719,24.625,24.734,43.850,42.350,45.850,44.850,193.1710,4.2994,0.0000,34481.3789,1379.1594,-12.7367,1.4638,0,0,0.0062920945,-0.7995223,-9.806922
53.20,1538,1020,-0.9609,0,0,0,0,0,0,0,0,-0.048,0.582,0.078,0.198,24.812,24.703,24.625,24.734,43.850,42.350,45.850,44.850,193.1710,4.2994,0.0000,34478.7891,1378.9716,-12.7757,1.4777,0,0,0.023110513,-0.8239672,-9.766536
53.40,1927,1020,-0.9630,483,463,475,443,0,0,0,0,2.459,2.811,2.660,2.439,24.656,24.625,24.469,24.594,43.850,42.350,45.850,44.850,193.2155,4.1649,1.8174,34476.1992,1378.8054,-12.8181,1.4904,0,0,-0.06769974,-0.83617043,-10.020627
53.60,2000,1020,-0.9609,1051,1035,1045,1079,0,0,0,0,3.490,3.066,4.074,3.018,24.500,24.359,24.297,24.438,43.850,42.100,45.850,44.850,193.4171,3.5548,4.1047,34473.6602,1378.6741,-12.8648,1.5063,0,0,-0.005665435,-0.90613085,-9.630746
53.80,1989,1020,-0.9609,1139,1237,1145,1239,0,0,0,0,2.707,1.245,2.059,1.143,24.688,24.594,24.500,24.656,43.850,42.100,45.850,44.850,193.7047,2.6848,4.6410,34470.9648,1378.8503,-12.9430,1.5224,0,0,-0.6755698,-0.47577387,-9.043629
54.00,2000,1020,-0.9609,1107,1243,1115,1243,0,0,0,0,2.273,1.781,3.617,1.200,24.672,24.453,24.375,24.531,43.850,42.350,45.850,44.850,193.9945,1.8077,4.5903,34468.3828,1379.0188,-13.0051,1.5186,0,0,0.35693866,-0.6639451,-9.988148
54.20,2000,1019,-0.9630,1128,1241,1135,1246,0,0,0,0,0.986,1.529,0.437,1.225,24.734,24.609,24.562,24.672,43.850,42.350,45.850,44.850,194.2796,0.9448,4.6507,34465.7773,1379.0343,-13.0503,1.5155,0,0,0.11536849,-1.0655972,-9.881483
54.40,2000,1019,-0.9630,1106,1240,1106,1245,0,0,0,0,1.406,1.166,0.742,1.103,24.719,24.578,24.516,24.641,43.850,42.600,45.850,44.850,194.5863,0.0167,4.5796,34463.1562,1379.0868,-13.1099,1.5204,0,0,0.009502374,-0.86493313,-9.793769
54.60,2000,1019,-0.9630,1120,1245,1118,1246,0,0,0,0,1.446,1.393,1.792,1.385,24.688,24.625,24.516,24.641,43.600,42.350,45.850,44.850,194.8581,-0.8060,4.6108,34460.6680,1379.0515,-13.1575,1.5240,0,0,0.053046715,-0.88635343,-9.767798
54.80,2000,1019,-0.9630,1204,1248,1204,1246,0,0,0,0,4.898,0.957,4.449,0.987,24.547,24.469,24.391,24.516,43.850,42.100,45.850,45.100,195.1499,-1.6889,4.7716,34458.0312,1379.2133,-13.2144,1.5241,0,0,0.09737705,-0.91688436,-10.297003
55.00,2000,1019,-0.9630,1243,1245,1242,1247,0,0,0,0,0.718,1.665,0.239,1.668,24.750,24.688,24.562,24.672,43.850,42.350,45.850,44.850,195.4560,-2.6154,4.8526,34455.3906,1379.4210,-13.2630,1.5224,0,0,0.06092013,-0.9185821,-9.713178
55.20,2000,1019,-0.9630,1195,1247,1198,1248,0,0,0,0,1.498,1.340,1.706,1.367,24.703,24.578,24.516,24.641,43.850,42.350,45.850,44.850,195.7547,-3.5190,4.7658,34452.7383,1379.6799,-13.3341,1.5240,0,0,0.0041431175,-0.8978719,-9.506481
55.40,2000,1019,-0.9630,1190,1246,1189,1247,0,0,0,0,1.264,1.252,1.913,1.479,24.719,24.656,24.516,24.641,43.850,42.600,45.850,44.850,196.0587,-4.4389,4.7522,34450.0664,1379.7347,-13.3975,1.5233,0,0,-0.15857874,-0.7811668,-9.675795
55.60,2000,1019,-0.9630,1183,1247,1180,1248,0,0,0,0,1.714,1.642,1.532,1.400,24.688,24.672,24.531,24.625,43.850,42.350,45.850,44.850,196.3729,-5.3895,4.7365,34447.2500,1379.7687,-13.4621,1.5272,0,0,0.081098326,-0.84822,-9.639666
55.80,1704,1019,-0.9630,962,1033,989,1051,0,0,0,0,-1.824,-0.835,-2.320,-0.884,24.859,24.766,24.703,24.828,43.850,42.350,45.850,44.850,196.6411,-6.2009,3.9341,34444.5547,1379.8546,-13.5230,1.5297,0,0,-0.49078852,-0.35388342,-10.059162
56.00,1500,1019,-0.9630,359,447,383,463,0,0,0,0,-0.274,-0.501,-0.465,-1.339,24.812,24.750,24.625,24.750,43.850,42.350,45.850,44.850,196.8138,-6.7233,1.6107,34441.8281,1379.8030,-13.5645,1.5325,0,0,-0.0010223386,-0.725058,-9.678981
56.20,1500,1019,-0.9630,0,-8,5,0,0,0,0,0,0.113,0.379,-0.048,0.113,24.812,24.719,24.609,24.734,43.850,42.350,45.850,44.850,196.8452,-6.8182,-0.0029,34439.1602,1379.3867,-13.5951,1.5449,0,0,0.045669444,-0.7775993,-9.863992
56.40,1730,1018,-0.9630,53,33,15,85,0,0,0,0,4.598,6.309,7.668,3.490,24.594,24.406,24.344,24.547,43.850,42.350,45.850,44.850,196.8460,-6.8204,0.1813,34436.3828,1378.6283,-13.6486,1.5555,0,0,0.7116108,-0.88847643,-8.69671
56.60,1940,1019,-0.9650,729,722,708,698,0,0,0,0,2.838,2.773,2.590,2.443,24.578,24.453,24.391,24.500,43.850,42.350,45.850,44.850,196.9558,-7.1523,2.7856,34433.6250,1377.8373,-13.6663,1.5728,0,0,0.09157092,-0.85698384,-9.979992
56.80,2000,1019,-0.9630,1226,1255,1253,1260,0,0,0,0,0.971,-0.555,-0.963,-1.553,24.734,24.781,24.703,24.797,43.850,42.350,45.850,44.850,197.1895,-7.8581,4.8028,34430.8828,1377.6672,-13.7020,1.5722,0,0,0.9871008,-0.82405776,-9.384433
57.00,1893,1019,-0.9609,1238,1247,1238,1245,0,0,0,0,-0.340,1.166,1.487,1.066,24.797,24.594,24.531,24.641,43.850,42.100,45.850,44.850,197.4875,-8.7575,4.8438,34428.0625,1378.1202,-13.7701,1.5645,0,0,0.72645205,-1.4059161,-9.934668
57.20,1500,1019,-0.9630,675,702,697,661,0,0,0,0,-0.571,-1.293,-1.205,-1.167,24.828,24.766,24.656,24.781,43.850,42.600,45.850,44.850,197.7418,-9.5245,2.6666,34425.4961,1378.4763,-13.8471,1.5713,0,0,0.14249039,-1.0031357,-9.665765
57.40,1500,1019,-0.9630,1,73,17,65,0,0,0,0,13.188,3.449,0.358,-1.010,24.391,24.547,24.500,24.438,43.850,42.350,45.600,44.850,197.8324,-9.7977,0.3968,34422.7031,1378.2373,-13.8843,1.5714,0,0,-2.1015472,2.3063092,-9.546219
57.60,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.089,-0.714,0.079,0.111,24.797,24.734,24.625,24.734,43.850,42.350,45.850,44.850,197.8348,-9.8051,0.0000,34419.8867,1377.7855,-13.9109,1.5866,0,0,0.08257006,-0.7229059,-9.921245
57.80,1918,1019,-0.9630,236,284,304,272,0,0,0,0,2.594,2.154,2.098,2.168,24.672,24.531,24.500,24.562,43.850,42.600,45.850,44.850,197.8503,-9.8517,1.0686,34417.1484,1377.9572,-13.9173,1.6210,0,0,0.079098456,-1.1937053,-9.338677
58.00,2000,1019,-0.9630,832,813,831,798,0,0,0,0,3.021,2.764,3.066,2.645,24.547,24.484,24.375,24.484,43.850,42.350,45.600,44.850,197.9798,-10.2420,3.1921,34414.3789,1378.1107,-13.9305,1.6324,0,0,-0.0028180906,-0.9077662,-9.843538
58.20,2000,1019,-0.9630,1258,1262,1260,1256,0,0,0,0,0.483,-0.331,-0.231,0.723,24.812,24.766,24.641,24.719,43.850,42.350,45.850,44.850,198.2541,-11.0685,4.9228,34411.6484,1378.5380,-13.9659,1.6293,0,0,-0.9150919,-0.6651411,-10.166227
58.40,2000,1019,-0.9630,1242,1242,1242,1244,0,0,0,0,1.499,1.535,1.364,0.900,24.703,24.594,24.531,24.609,43.850,42.600,45.850,44.850,198.5753,-12.0360,4.8457,34408.9297,1379.0715,-14.0503,1.6354,0,0,0.07669552,-0.91772544,-9.900754
58.60,1920,1019,-0.9630,1242,1238,1242,1244,0,0,0,0,1.719,-1.563,1.218,0.917,24.703,24.797,24.516,24.641,43.850,42.600,45.850,44.850,198.8677,-12.9165,4.8418,34406.0703,1379.2153,-14.0908,1.6375,0,0,1.3711617,-0.86437434,-10.180614
58.80,1500,1019,-0.9630,647,670,659,700,0,0,0,0,-1.182,-0.872,-1.310,-1.367,24.844,24.781,24.656,24.766,43.850,42.350,45.850,44.850,199.1149,-13.6606,2.6091,34403.2734,1379.1686,-14.1425,1.6392,0,0,-0.04922973,-0.8652467,-10.282413
59.00,1500,1019,-0.9630,157,67,68,118,0,0,0,0,5.160,5.195,0.121,3.363,24.750,24.625,24.547,24.672,43.850,42.350,45.850,44.850,199.2040,-13.9289,0.3997,34400.4023,1378.9053,-14.1586,1.6338,0,0,0.60921854,-2.3741913,-10.120753
59.20,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.178,-0.067,-0.027,0.159,24.812,24.734,24.625,24.734,43.850,42.600,45.850,44.850,199.2050,-13.9320,0.0000,34397.5391,1378.3038,-14.1948,1.6561,0,0,-0.056235723,-0.6249462,-9.920308
59.40,1082,1019,-0.9630,-97,-115,-137,-101,0,0,0,0,4.703,4.129,3.609,2.957,24.641,24.531,24.438,24.562,43.600,42.350,45.850,44.850,199.2016,-13.9217,-0.4387,34394.7344,1377.6740,-14.2039,1.6839,0,0,-0.42884633,-1.0996491,-10.317909
59.60,1001,1019,-0.9630,-760,-733,-734,-709,0,0,0,0,2.670,2.527,2.697,2.836,24.578,24.500,24.391,24.516,43.850,42.350,45.850,44.850,199.0944,-13.5994,-2.7524,34391.9922,1377.1198,-14.2140,1.7012,0,0,0.093092464,-0.7545617,-9.757612
59.80,1001,1019,-0.9630,-1244,-1257,-1260,-1264,0,0,0,0,-1.015,-1.463,-1.312,-1.736,24.859,24.781,24.750,24.812,43.850,42.600,45.850,44.850,198.8376,-12.8270,-4.8994,34389.1836,1376.9058,-14.2607,1.7163,0,0,-0.28161588,-0.6664715,-10.221224
60.00,1001,1019,-0.9630,-1240,-1243,-1242,-1244,0,0,0,0,1.345,1.133,1.563,1.247,24.719,24.625,24.531,24.656,43.600,42.350,46.100,44.850,198.5253,-11.8871,-4.8448,34386.4336,1377.4073,-14.3136,1.7136,0,0,0.26830876,-0.82293963,-9.532623
60.20,1001,1019,-0.9630,-1241,-1241,-1238,-1244,0,0,0,0,1.774,1.322,1.599,1.594,24.703,24.594,24.531,24.625,43.600,42.600,45.850,44.850,198.2276,-10.9914,-4.8399,34383.6406,1377.7771,-14.3629,1.7140,0,0,-0.042089187,-0.63841546,-10.020644
60.40,1001,1019,-0.9630,-1243,-1246,-1242,-1244,0,0,0,0,1.545,1.432,1.481,1.265,24.703,24.578,24.516,24.625,43.850,42.350,45.850,44.850,197.9067,-10.0259,-4.8506,34380.6641,1377.9127,-14.4213,1.7157,0,0,0.04434078,-0.6923029,-9.69225
60.60,1500,1019,-0.9630,-857,-876,-874,-890,0,0,0,0,-0.387,-1.232,-0.320,-0.712,24.844,24.750,24.641,24.750,43.850,42.350,45.850,44.850,197.6483,-9.2481,-3.4642,34377.9609,1377.8323,-14.4701,1.7170,0,0,-0.13631,-1.009162,-10.498025
60.80,1500,1019,-0.9630,-216,-296,-293,-321,0,0,0,0,6.508,-1.324,-0.634,-1.187,24.562,24.391,24.406,24.734,43.600,42.350,45.850,44.850,197.5025,-8.8089,-1.3338,34374.9180,1377.5823,-14.5088,1.7226,0,0,1.724324,-1.6015849,-10.121475
61.00,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.086,0.431,0.011,0.138,24.797,24.656,24.609,24.734,43.850,42.600,45.850,44.850,197.4836,-8.7521,0.0000,34371.9688,1377.0673,-14.5246,1.7343,0,0,-0.29143384,-0.98631334,-10.337998
61.20,1539,1019,-0.9630,0,0,0,0,0,0,0,0,0.081,-0.286,0.053,0.092,24.797,24.672,24.625,24.734,43.850,42.350,45.850,44.850,197.4836,-8.7521,0.0000,34369.0312,1377.0764,-14.5519,1.7374,0,0,0.13342334,-0.7157914,-9.635293
61.40,2000,1019,-0.9630,509,494,496,470,0,0,0,0,2.475,2.377,2.643,2.418,24.609,24.516,24.438,24.578,43.850,42.350,45.850,44.850,197.5361,-8.9102,1.9198,34366.0234,1376.4038,-14.5761,1.7424,0,0,0.1683034,-0.91077685,-10.094157
61.60,2000,1019,-0.9630,1081,1065,1064,1105,0,0,0,0,3.764,3.115,3.635,3.127,24.469,24.422,24.312,24.406,43.850,42.350,45.850,44.850,197.7423,-9.5314,4.2071,34363.0938,1376.1056,-14.6001,1.7501,0,0,0.013113624,-0.8718961,-9.712284
61.80,2000,1019,-0.9630,1237,1239,1234,1238,0,0,0,0,1.359,1.134,1.658,1.548,24.672,24.625,24.500,24.594,43.850,42.350,45.850,44.850,198.0453,-10.4434,4.8243,34360.2539,1376.3477,-14.6683,1.7610,0,0,0.41309652,-0.372976,-9.470388
62.00,2000,1019,-0.9630,1237,1235,1239,1245,0,0,0,0,1.713,2.004,1.731,0.868,24.703,24.562,24.500,24.625,43.850,42.350,45.850,44.850,198.3474,-11.3529,4.8321,34357.4297,1376.5338,-14.7319,1.7548,0,0,0.122379266,-0.37868795,-9.827386
62.20,2000,1019,-0.9630,1238,1244,1243,1245,0,0,0,0,1.838,1.554,1.824,1.058,24.703,24.656,24.531,24.641,43.600,42.350,45.850,44.850,198.6357,-12.2210,4.8457,34354.5508,1376.6074,-14.7917,1.7538,0,0,0.0958218,-0.696709,-9.796419
62.40,2000,1019,-0.9630,1240,1244,1245,1245,0,0,0,0,1.501,1.132,1.428,1.093,24.703,24.641,24.516,24.641,43.600,42.350,45.850,44.850,198.9611,-13.2009,4.8497,34351.6758,1376.6451,-14.8441,1.7536,0,0,0.04355086,-0.6836255,-9.9195175
62.60,2000,1019,-0.9630,1243,1241,1244,1247,0,0,0,0,1.759,1.521,1.794,0.813,24.688,24.578,24.516,24.625,43.850,42.350,45.850,44.850,199.2557,-14.0879,4.8506,34348.7891,1376.6238,-14.8915,1.7552,0,0,-0.033571426,-0.62053406,-9.902372
62.80,1500,1019,-0.9630,743,770,767,788,0,0,0,0,-1.058,-0.991,-1.188,-1.211,24.844,24.719,24.656,24.781,43.850,42.350,45.850,44.850,199.5206,-14.8849,2.9913,34345.8945,1376.4034,-14.9333,1.7665,0,0,0.33131927,-0.9501959,-9.318779
